rulename,tag
show_binary_logs_stmt,SHOW_DESCRIBE_EXPLAIN
show_replicas_stmt,SHOW_DESCRIBE_EXPLAIN
show_binlog_events_stmt,SHOW_DESCRIBE_EXPLAIN
show_relaylog_events_stmt,SHOW_DESCRIBE_EXPLAIN
show_keys_stmt,SHOW_DESCRIBE_EXPLAIN
show_engines_stmt,SHOW_DESCRIBE_EXPLAIN
show_count_warnings_stmt,SHOW_DESCRIBE_EXPLAIN
show_count_errors_stmt,SHOW_DESCRIBE_EXPLAIN
show_warnings_stmt,SHOW_DESCRIBE_EXPLAIN
show_errors_stmt,SHOW_DESCRIBE_EXPLAIN
show_profiles_stmt,SHOW_DESCRIBE_EXPLAIN
show_profile_stmt,SHOW_DESCRIBE_EXPLAIN
show_status_stmt,SHOW_DESCRIBE_EXPLAIN
show_processlist_stmt,SHOW_DESCRIBE_EXPLAIN
show_variables_stmt,SHOW_DESCRIBE_EXPLAIN
show_character_set_stmt,SHOW_DESCRIBE_EXPLAIN
show_collation_stmt,SHOW_DESCRIBE_EXPLAIN
show_privileges_stmt,SHOW_DESCRIBE_EXPLAIN
show_grants_stmt,SHOW_DESCRIBE_EXPLAIN
show_create_database_stmt,SHOW_DESCRIBE_EXPLAIN
show_create_table_stmt,SHOW_DESCRIBE_EXPLAIN
show_create_view_stmt,SHOW_DESCRIBE_EXPLAIN
show_binary_log_status_stmt,SHOW_DESCRIBE_EXPLAIN
show_replica_status_stmt,SHOW_DESCRIBE_EXPLAIN
show_create_procedure_stmt,SHOW_DESCRIBE_EXPLAIN
show_create_function_stmt,SHOW_DESCRIBE_EXPLAIN
show_create_trigger_stmt,SHOW_DESCRIBE_EXPLAIN
show_procedure_status_stmt,SHOW_DESCRIBE_EXPLAIN
show_function_status_stmt,SHOW_DESCRIBE_EXPLAIN
show_procedure_code_stmt,SHOW_DESCRIBE_EXPLAIN
show_function_code_stmt,SHOW_DESCRIBE_EXPLAIN
show_create_event_stmt,SHOW_DESCRIBE_EXPLAIN
show_create_user_stmt,SHOW_DESCRIBE_EXPLAIN
show_parse_tree_stmt,SHOW_DESCRIBE_EXPLAIN
engine_or_all,SERVER_ADMIN
opt_storage,PARTITIONING_STORAGE
opt_db,DML_SELECT
opt_full,SHOW_DESCRIBE_EXPLAIN
opt_extended,SHOW_DESCRIBE_EXPLAIN
opt_show_cmd_type,SHOW_DESCRIBE_EXPLAIN
from_or_in,DML_SELECT
opt_binlog_in,REPLICATION_MANAGEMENT
binlog_from,REPLICATION_MANAGEMENT
opt_wild_or_where,DML_SELECT
describe_stmt,SHOW_DESCRIBE_EXPLAIN
explain_stmt,SHOW_DESCRIBE_EXPLAIN
explainable_stmt,SHOW_DESCRIBE_EXPLAIN
describe_command,SHOW_DESCRIBE_EXPLAIN
opt_explain_format,SHOW_DESCRIBE_EXPLAIN
opt_explain_options,SHOW_DESCRIBE_EXPLAIN
opt_explain_into,SHOW_DESCRIBE_EXPLAIN
opt_explain_for_schema,SHOW_DESCRIBE_EXPLAIN
opt_describe_column,SHOW_DESCRIBE_EXPLAIN
flush,SERVER_ADMIN
1585_46,SERVER_ADMIN
flush_options,SERVER_ADMIN
1587_47,SERVER_ADMIN
opt_flush_lock,SERVER_ADMIN
1589_48,SERVER_ADMIN
flush_options_list,SERVER_ADMIN
flush_option,SERVER_ADMIN
opt_table_list,SERVER_ADMIN
reset,SERVER_ADMIN
1594_49,SERVER_ADMIN
reset_options,SERVER_ADMIN
opt_if_exists_ident,SERVER_ADMIN
persisted_variable_ident,SERVER_ADMIN
reset_option,SERVER_ADMIN
1599_50,SERVER_ADMIN
1600_51,SERVER_ADMIN
opt_replica_reset_options,REPLICATION_MANAGEMENT
source_reset_options,REPLICATION_MANAGEMENT
purge,SERVER_ADMIN
1604_52,SERVER_ADMIN
purge_options,SERVER_ADMIN
purge_option,SERVER_ADMIN
kill,SERVER_ADMIN
kill_option,SERVER_ADMIN
use,STATEMENT_CONTROL
load_stmt,DML_INSERT_REPLACE
data_or_xml,DML_INSERT_REPLACE
opt_local,DML_INSERT_REPLACE
opt_from_keyword,DML_INSERT_REPLACE
load_data_lock,DML_INSERT_REPLACE
load_source_type,DML_INSERT_REPLACE
opt_source_count,DML_INSERT_REPLACE
opt_source_order,DML_INSERT_REPLACE
opt_duplicate,DML_INSERT_REPLACE
duplicate,DML_INSERT_REPLACE
opt_field_term,DML_INSERT_REPLACE
field_term_list,DML_INSERT_REPLACE
field_term,DML_INSERT_REPLACE
opt_line_term,DML_INSERT_REPLACE
line_term_list,DML_INSERT_REPLACE
line_term,DML_INSERT_REPLACE
opt_xml_rows_identified_by,DML_INSERT_REPLACE
opt_ignore_lines,DML_INSERT_REPLACE
lines_or_rows,DML_INSERT_REPLACE
opt_field_or_var_spec,DML_INSERT_REPLACE
fields_or_vars,DML_INSERT_REPLACE
field_or_var,DML_INSERT_REPLACE
opt_load_data_set_spec,DML_INSERT_REPLACE
load_data_set_list,DML_INSERT_REPLACE
load_data_set_elem,DML_INSERT_REPLACE
opt_load_algorithm,DML_INSERT_REPLACE
opt_compression_algorithm,DML_INSERT_REPLACE
opt_load_parallel,DML_INSERT_REPLACE
opt_load_memory,DML_INSERT_REPLACE
text_literal,EXPRESSION_LOGIC
text_string,EXPRESSION_LOGIC
param_marker,EXPRESSION_LOGIC
signed_literal,EXPRESSION_LOGIC
signed_literal_or_null,EXPRESSION_LOGIC
null_as_literal,EXPRESSION_LOGIC
literal,EXPRESSION_LOGIC
literal_or_null,EXPRESSION_LOGIC
NUM_literal,EXPRESSION_LOGIC
int64_literal,EXPRESSION_LOGIC
temporal_literal,EXPRESSION_LOGIC
opt_interval,EXPRESSION_LOGIC
insert_column,DML_INSERT_REPLACE
table_wild,DML_SELECT
order_expr,DML_SELECT
grouping_expr,DML_SELECT
simple_ident,EXPRESSION_LOGIC
simple_ident_nospvar,EXPRESSION_LOGIC
simple_ident_q,EXPRESSION_LOGIC
table_ident,DML_SELECT
table_ident_opt_wild,DML_SELECT
IDENT_sys,EXPRESSION_LOGIC
TEXT_STRING_sys_nonewline,EXPRESSION_LOGIC
filter_wild_db_table_string,DML_SELECT
TEXT_STRING_sys,EXPRESSION_LOGIC
TEXT_STRING_literal,EXPRESSION_LOGIC
TEXT_STRING_filesystem,EXPRESSION_LOGIC
TEXT_STRING_password,EXPRESSION_LOGIC
TEXT_STRING_hash,EXPRESSION_LOGIC
TEXT_STRING_validated,EXPRESSION_LOGIC
ident,EXPRESSION_LOGIC
role_ident,PRIVILEGES_SECURITY
label_ident,PRIVILEGES_SECURITY
lvalue_ident,PRIVILEGES_SECURITY
ident_or_text,PRIVILEGES_SECURITY
role_ident_or_text,PRIVILEGES_SECURITY
user_ident_or_text,PRIVILEGES_SECURITY
user,PRIVILEGES_SECURITY
role,PRIVILEGES_SECURITY
schema,DDL_CREATE
ident_keyword,EXPRESSION_LOGIC
ident_keywords_ambiguous_1_roles_and_labels,PRIVILEGES_SECURITY
ident_keywords_ambiguous_2_labels,PRIVILEGES_SECURITY
ident_keywords_ambiguous_3_roles,PRIVILEGES_SECURITY
ident_keywords_unambiguous,EXPRESSION_LOGIC
role_keyword,PRIVILEGES_SECURITY
lvalue_keyword,PRIVILEGES_SECURITY
ident_keywords_ambiguous_4_system_variables,PRIVILEGES_SECURITY
set,TRANSACTION_CONTROL
start_option_value_list,TRANSACTION_CONTROL
set_role_stmt,PRIVILEGES_SECURITY
opt_except_role_list,PRIVILEGES_SECURITY
set_resource_group_stmt,SERVER_ADMIN
thread_id_list,SERVER_ADMIN
thread_id_list_options,SERVER_ADMIN
start_option_value_list_following_option_type,TRANSACTION_CONTROL
option_value_list_continued,TRANSACTION_CONTROL
option_value_list,TRANSACTION_CONTROL
option_value,TRANSACTION_CONTROL
option_type,TRANSACTION_CONTROL
opt_var_type,TRANSACTION_CONTROL
opt_rvalue_system_variable_type,TRANSACTION_CONTROL
opt_set_var_ident_type,TRANSACTION_CONTROL
option_value_following_option_type,TRANSACTION_CONTROL
option_value_no_option_type,TRANSACTION_CONTROL
lvalue_variable,TRANSACTION_CONTROL
rvalue_system_variable,TRANSACTION_CONTROL
transaction_characteristics,TRANSACTION_CONTROL
transaction_access_mode,TRANSACTION_CONTROL
opt_transaction_access_mode,TRANSACTION_CONTROL
isolation_level,TRANSACTION_CONTROL
opt_isolation_level,TRANSACTION_CONTROL
transaction_access_mode_types,TRANSACTION_CONTROL
isolation_types,TRANSACTION_CONTROL
set_expr_or_default,TRANSACTION_CONTROL
lock,TRANSACTION_CONTROL
1716_53,TRANSACTION_CONTROL
table_or_tables,DML_SELECT
table_lock_list,TRANSACTION_CONTROL
table_lock,TRANSACTION_CONTROL
lock_option,TRANSACTION_CONTROL
unlock,TRANSACTION_CONTROL
1722_54,TRANSACTION_CONTROL
shutdown_stmt,SERVER_ADMIN
restart_server_stmt,SERVER_ADMIN
alter_instance_stmt,SERVER_ADMIN
alter_instance_action,SERVER_ADMIN
handler_stmt,DML_MAINTENANCE
handler_scan_function,DML_MAINTENANCE
handler_rkey_function,DML_MAINTENANCE
handler_rkey_mode,DML_MAINTENANCE
revoke,PRIVILEGES_SECURITY
1732_55,PRIVILEGES_SECURITY
grant,PRIVILEGES_SECURITY
1734_56,PRIVILEGES_SECURITY
opt_acl_type,PRIVILEGES_SECURITY
opt_privileges,PRIVILEGES_SECURITY
role_or_privilege_list,PRIVILEGES_SECURITY
role_or_privilege,PRIVILEGES_SECURITY
opt_with_admin_option,PRIVILEGES_SECURITY
opt_and,PRIVILEGES_SECURITY
require_list,PRIVILEGES_SECURITY
require_list_element,PRIVILEGES_SECURITY
grant_ident,PRIVILEGES_SECURITY
user_list,PRIVILEGES_SECURITY
role_list,PRIVILEGES_SECURITY
opt_retain_current_password,PRIVILEGES_SECURITY
opt_discard_old_password,PRIVILEGES_SECURITY
opt_user_registration,PRIVILEGES_SECURITY
create_user,PRIVILEGES_SECURITY
opt_create_user_with_mfa,PRIVILEGES_SECURITY
identification,PRIVILEGES_SECURITY
identified_by_password,PRIVILEGES_SECURITY
identified_by_random_password,PRIVILEGES_SECURITY
identified_with_plugin,PRIVILEGES_SECURITY
identified_with_plugin_as_auth,PRIVILEGES_SECURITY
identified_with_plugin_by_password,PRIVILEGES_SECURITY
identified_with_plugin_by_random_password,PRIVILEGES_SECURITY
opt_initial_auth,PRIVILEGES_SECURITY
alter_user,PRIVILEGES_SECURITY
factor,PRIVILEGES_SECURITY
create_user_list,PRIVILEGES_SECURITY
alter_user_list,PRIVILEGES_SECURITY
opt_column_list,DDL_ALTER
column_list,DDL_ALTER
require_clause,PRIVILEGES_SECURITY
grant_options,PRIVILEGES_SECURITY
opt_grant_option,PRIVILEGES_SECURITY
opt_with_roles,PRIVILEGES_SECURITY
opt_grant_as,PRIVILEGES_SECURITY
begin_stmt,TRANSACTION_CONTROL
1771_57,TRANSACTION_CONTROL
opt_work,TRANSACTION_CONTROL
opt_chain,TRANSACTION_CONTROL
opt_release,TRANSACTION_CONTROL
opt_savepoint,TRANSACTION_CONTROL
commit,TRANSACTION_CONTROL
rollback,TRANSACTION_CONTROL
savepoint,TRANSACTION_CONTROL
release,TRANSACTION_CONTROL
union_option,DML_SELECT
row_subquery,DML_SELECT
table_subquery,DML_SELECT
subquery,DML_SELECT
query_spec_option,DML_SELECT
init_lex_create_info,DDL_CREATE
view_or_trigger_or_sp_or_event,DDL_CREATE
definer_tail,PRIVILEGES_SECURITY
no_definer_tail,PRIVILEGES_SECURITY
definer_opt,PRIVILEGES_SECURITY
no_definer,PRIVILEGES_SECURITY
definer,PRIVILEGES_SECURITY
view_replace_or_algorithm,DDL_ALTER
view_replace,DDL_ALTER
view_algorithm,DDL_CREATE
view_suid,DDL_CREATE
view_tail,DDL_CREATE
1797_58,DDL_CREATE
view_query_block,DML_SELECT
view_check_option,DDL_CREATE
trigger_action_order,DDL_CREATE
trigger_follows_precedes_clause,DDL_CREATE
trigger_tail,DDL_CREATE
1803_59,DDL_CREATE
udf_tail,DML_SELECT
sf_tail,DML_SELECT
1806_60,DML_SELECT
1807_61,DML_SELECT
1808_62,DML_SELECT
1809_63,DML_SELECT
routine_string,PROCEDURAL_LOGIC
stored_routine_body,PROCEDURAL_LOGIC
sp_tail,PROCEDURAL_LOGIC
1813_64,PROCEDURAL_LOGIC
1814_65,PROCEDURAL_LOGIC
1815_66,PROCEDURAL_LOGIC
1816_67,PROCEDURAL_LOGIC
xa,TRANSACTION_CONTROL
opt_convert_xid,TRANSACTION_CONTROL
xid,TRANSACTION_CONTROL
begin_or_start,TRANSACTION_CONTROL
opt_join_or_resume,TRANSACTION_CONTROL
opt_one_phase,TRANSACTION_CONTROL
opt_suspend,TRANSACTION_CONTROL
install_option_type,SERVER_ADMIN
install_set_rvalue,SERVER_ADMIN
install_set_value,SERVER_ADMIN
install_set_value_list,SERVER_ADMIN
opt_install_set_value_list,SERVER_ADMIN
install_stmt,SERVER_ADMIN
uninstall,SERVER_ADMIN
TEXT_STRING_sys_list,EXPRESSION_LOGIC
import_stmt,SERVER_ADMIN
clone_stmt,SERVER_ADMIN
opt_datadir_ssl,SERVER_ADMIN
opt_ssl,SERVER_ADMIN
resource_group_types,SERVER_ADMIN
opt_resource_group_vcpu_list,SERVER_ADMIN
vcpu_range_spec_list,SERVER_ADMIN
vcpu_num_or_range,SERVER_ADMIN
signed_num,EXPRESSION_LOGIC
opt_resource_group_priority,SERVER_ADMIN
opt_resource_group_enable_disable,SERVER_ADMIN
opt_force,SERVER_ADMIN
ignore_server_id,REPLICATION_MANAGEMENT
sp_proc_stmt_fetch,PROCEDURAL_LOGIC
1058_35,PROCEDURAL_LOGIC
with_validation,DDL_ALTER
label_keyword,PRIVILEGES_SECURITY
json_attribute,EXPRESSION_LOGIC
