rulename,tag
show_engine_logs_stmt,ADMINISTRATIVE
show_engine_mutex_stmt,ADMINISTRATIVE
show_engine_status_stmt,ADMINISTRATIVE
show_columns_stmt,ADMINISTRATIVE
show_binary_logs_stmt,ADMINISTRATIVE
show_replicas_stmt,REPLICATION_CLUSTER
show_binlog_events_stmt,REPLICATION_CLUSTER
show_relaylog_events_stmt,REPLICATION_CLUSTER
show_keys_stmt,ADMINISTRATIVE
show_engines_stmt,ADMINISTRATIVE
show_count_warnings_stmt,ADMINISTRATIVE
show_count_errors_stmt,ADMINISTRATIVE
show_warnings_stmt,ADMINISTRATIVE
show_errors_stmt,ADMINISTRATIVE
show_profiles_stmt,ADMINISTRATIVE
show_profile_stmt,ADMINISTRATIVE
show_status_stmt,ADMINISTRATIVE
show_processlist_stmt,ADMINISTRATIVE
show_variables_stmt,ADMINISTRATIVE
show_character_set_stmt,ADMINISTRATIVE
show_collation_stmt,ADMINISTRATIVE
show_privileges_stmt,USER_MANAGEMENT
show_grants_stmt,USER_MANAGEMENT
show_create_database_stmt,ADMINISTRATIVE
show_create_table_stmt,ADMINISTRATIVE
show_create_view_stmt,ADMINISTRATIVE
show_binary_log_status_stmt,REPLICATION_CLUSTER
show_replica_status_stmt,REPLICATION_CLUSTER
show_create_procedure_stmt,ADMINISTRATIVE
show_create_function_stmt,ADMINISTRATIVE
show_create_trigger_stmt,ADMINISTRATIVE
show_procedure_status_stmt,ADMINISTRATIVE
show_function_status_stmt,ADMINISTRATIVE
show_procedure_code_stmt,ADMINISTRATIVE
show_function_code_stmt,ADMINISTRATIVE
show_create_event_stmt,ADMINISTRATIVE
show_create_user_stmt,USER_MANAGEMENT
show_parse_tree_stmt,ADMINISTRATIVE
engine_or_all,ADMINISTRATIVE
opt_storage,OPTIONAL_MODIFIER
opt_db,OPTIONAL_MODIFIER
opt_full,OPTIONAL_MODIFIER
opt_extended,OPTIONAL_MODIFIER
opt_show_cmd_type,OPTIONAL_MODIFIER
from_or_in,CLAUSE_COMPONENT
opt_binlog_in,OPTIONAL_MODIFIER
binlog_from,REPLICATION_CLUSTER
opt_wild_or_where,OPTIONAL_MODIFIER
describe_stmt,ADMINISTRATIVE
explain_stmt,ADMINISTRATIVE
explainable_stmt,ADMINISTRATIVE
describe_command,ADMINISTRATIVE
opt_explain_format,OPTIONAL_MODIFIER
opt_explain_options,OPTIONAL_MODIFIER
opt_explain_into,OPTIONAL_MODIFIER
opt_explain_for_schema,OPTIONAL_MODIFIER
opt_describe_column,OPTIONAL_MODIFIER
flush,ADMINISTRATIVE
1585_46,SYNTAX_ELEMENT
flush_options,ADMINISTRATIVE
1587_47,SYNTAX_ELEMENT
opt_flush_lock,OPTIONAL_MODIFIER
1589_48,SYNTAX_ELEMENT
flush_options_list,ADMINISTRATIVE
flush_option,ADMINISTRATIVE
opt_table_list,OPTIONAL_MODIFIER
reset,ADMINISTRATIVE
1594_49,SYNTAX_ELEMENT
reset_options,ADMINISTRATIVE
opt_if_exists_ident,OPTIONAL_MODIFIER
persisted_variable_ident,IDENTIFIER
reset_option,ADMINISTRATIVE
1599_50,SYNTAX_ELEMENT
1600_51,SYNTAX_ELEMENT
opt_replica_reset_options,OPTIONAL_MODIFIER
source_reset_options,REPLICATION_CLUSTER
purge,ADMINISTRATIVE
1604_52,SYNTAX_ELEMENT
purge_options,ADMINISTRATIVE
purge_option,ADMINISTRATIVE
kill,ADMINISTRATIVE
kill_option,ADMINISTRATIVE
use,DDL_STATEMENT
load_stmt,DATA_IMPORT_EXPORT
data_or_xml,DATA_IMPORT_EXPORT
opt_local,OPTIONAL_MODIFIER
opt_from_keyword,OPTIONAL_MODIFIER
load_data_lock,DATA_IMPORT_EXPORT
load_source_type,DATA_IMPORT_EXPORT
opt_source_count,OPTIONAL_MODIFIER
opt_source_order,OPTIONAL_MODIFIER
opt_duplicate,OPTIONAL_MODIFIER
duplicate,DATA_IMPORT_EXPORT
opt_field_term,OPTIONAL_MODIFIER
field_term_list,DATA_IMPORT_EXPORT
field_term,DATA_IMPORT_EXPORT
opt_line_term,OPTIONAL_MODIFIER
line_term_list,DATA_IMPORT_EXPORT
line_term,DATA_IMPORT_EXPORT
opt_xml_rows_identified_by,OPTIONAL_MODIFIER
opt_ignore_lines,OPTIONAL_MODIFIER
lines_or_rows,DATA_IMPORT_EXPORT
opt_field_or_var_spec,OPTIONAL_MODIFIER
fields_or_vars,DATA_IMPORT_EXPORT
field_or_var,DATA_IMPORT_EXPORT
opt_load_data_set_spec,OPTIONAL_MODIFIER
load_data_set_list,DATA_IMPORT_EXPORT
load_data_set_elem,DATA_IMPORT_EXPORT
opt_load_algorithm,OPTIONAL_MODIFIER
opt_compression_algorithm,OPTIONAL_MODIFIER
opt_load_parallel,OPTIONAL_MODIFIER
opt_load_memory,OPTIONAL_MODIFIER
text_literal,LITERAL_VALUE
text_string,LITERAL_VALUE
param_marker,LITERAL_VALUE
signed_literal,LITERAL_VALUE
signed_literal_or_null,LITERAL_VALUE
null_as_literal,LITERAL_VALUE
literal,LITERAL_VALUE
literal_or_null,LITERAL_VALUE
NUM_literal,LITERAL_VALUE
int64_literal,LITERAL_VALUE
temporal_literal,LITERAL_VALUE
opt_interval,OPTIONAL_MODIFIER
insert_column,IDENTIFIER
table_wild,TABLE_REFERENCE
order_expr,EXPRESSION
grouping_expr,EXPRESSION
simple_ident,IDENTIFIER
simple_ident_nospvar,IDENTIFIER
simple_ident_q,IDENTIFIER
table_ident,IDENTIFIER
table_ident_opt_wild,IDENTIFIER
IDENT_sys,IDENTIFIER
TEXT_STRING_sys_nonewline,LITERAL_VALUE
filter_wild_db_table_string,LITERAL_VALUE
TEXT_STRING_sys,LITERAL_VALUE
TEXT_STRING_literal,LITERAL_VALUE
TEXT_STRING_filesystem,LITERAL_VALUE
TEXT_STRING_password,LITERAL_VALUE
TEXT_STRING_hash,LITERAL_VALUE
TEXT_STRING_validated,LITERAL_VALUE
ident,IDENTIFIER
role_ident,IDENTIFIER
label_ident,IDENTIFIER
lvalue_ident,IDENTIFIER
ident_or_text,IDENTIFIER
role_ident_or_text,IDENTIFIER
user_ident_or_text,IDENTIFIER
user,USER_MANAGEMENT
role,USER_MANAGEMENT
schema,IDENTIFIER
ident_keyword,IDENTIFIER
ident_keywords_ambiguous_1_roles_and_labels,IDENTIFIER
ident_keywords_ambiguous_2_labels,IDENTIFIER
label_keyword,IDENTIFIER
ident_keywords_ambiguous_3_roles,IDENTIFIER
ident_keywords_unambiguous,IDENTIFIER
role_keyword,IDENTIFIER
lvalue_keyword,IDENTIFIER
ident_keywords_ambiguous_4_system_variables,IDENTIFIER
set,DML_STATEMENT
start_option_value_list,DML_STATEMENT
set_role_stmt,USER_MANAGEMENT
opt_except_role_list,OPTIONAL_MODIFIER
set_resource_group_stmt,ADMINISTRATIVE
thread_id_list,ADMINISTRATIVE
thread_id_list_options,ADMINISTRATIVE
start_option_value_list_following_option_type,DML_STATEMENT
option_value_list_continued,DML_STATEMENT
option_value_list,DML_STATEMENT
option_value,DML_STATEMENT
option_type,DML_STATEMENT
opt_var_type,OPTIONAL_MODIFIER
opt_rvalue_system_variable_type,OPTIONAL_MODIFIER
opt_set_var_ident_type,OPTIONAL_MODIFIER
option_value_following_option_type,DML_STATEMENT
option_value_no_option_type,DML_STATEMENT
lvalue_variable,IDENTIFIER
rvalue_system_variable,IDENTIFIER
transaction_characteristics,TRANSACTION_CONTROL
transaction_access_mode,TRANSACTION_CONTROL
opt_transaction_access_mode,OPTIONAL_MODIFIER
isolation_level,TRANSACTION_CONTROL
opt_isolation_level,OPTIONAL_MODIFIER
transaction_access_mode_types,TRANSACTION_CONTROL
isolation_types,TRANSACTION_CONTROL
set_expr_or_default,EXPRESSION
lock,TRANSACTION_CONTROL
1716_53,SYNTAX_ELEMENT
table_or_tables,TABLE_REFERENCE
table_lock_list,TRANSACTION_CONTROL
table_lock,TRANSACTION_CONTROL
lock_option,TRANSACTION_CONTROL
unlock,TRANSACTION_CONTROL
1722_54,SYNTAX_ELEMENT
shutdown_stmt,ADMINISTRATIVE
restart_server_stmt,ADMINISTRATIVE
alter_instance_stmt,ADMINISTRATIVE
alter_instance_action,ADMINISTRATIVE
handler_stmt,ADMINISTRATIVE
handler_scan_function,ADMINISTRATIVE
handler_rkey_function,ADMINISTRATIVE
handler_rkey_mode,ADMINISTRATIVE
revoke,USER_MANAGEMENT
1732_55,SYNTAX_ELEMENT
grant,USER_MANAGEMENT
1734_56,SYNTAX_ELEMENT
opt_acl_type,OPTIONAL_MODIFIER
opt_privileges,OPTIONAL_MODIFIER
role_or_privilege_list,USER_MANAGEMENT
role_or_privilege,USER_MANAGEMENT
opt_with_admin_option,OPTIONAL_MODIFIER
opt_and,OPTIONAL_MODIFIER
require_list,USER_MANAGEMENT
require_list_element,USER_MANAGEMENT
grant_ident,USER_MANAGEMENT
user_list,USER_MANAGEMENT
role_list,USER_MANAGEMENT
opt_retain_current_password,OPTIONAL_MODIFIER
opt_discard_old_password,OPTIONAL_MODIFIER
opt_user_registration,OPTIONAL_MODIFIER
create_user,USER_MANAGEMENT
opt_create_user_with_mfa,OPTIONAL_MODIFIER
identification,USER_MANAGEMENT
identified_by_password,USER_MANAGEMENT
identified_by_random_password,USER_MANAGEMENT
identified_with_plugin,USER_MANAGEMENT
identified_with_plugin_as_auth,USER_MANAGEMENT
identified_with_plugin_by_password,USER_MANAGEMENT
identified_with_plugin_by_random_password,USER_MANAGEMENT
opt_initial_auth,OPTIONAL_MODIFIER
alter_user,USER_MANAGEMENT
factor,USER_MANAGEMENT
create_user_list,USER_MANAGEMENT
alter_user_list,USER_MANAGEMENT
opt_column_list,OPTIONAL_MODIFIER
column_list,IDENTIFIER
require_clause,USER_MANAGEMENT
grant_options,USER_MANAGEMENT
opt_grant_option,OPTIONAL_MODIFIER
opt_with_roles,OPTIONAL_MODIFIER
opt_grant_as,OPTIONAL_MODIFIER
begin_stmt,TRANSACTION_CONTROL
1771_57,SYNTAX_ELEMENT
opt_work,OPTIONAL_MODIFIER
opt_chain,OPTIONAL_MODIFIER
opt_release,OPTIONAL_MODIFIER
opt_savepoint,OPTIONAL_MODIFIER
commit,TRANSACTION_CONTROL
rollback,TRANSACTION_CONTROL
savepoint,TRANSACTION_CONTROL
release,TRANSACTION_CONTROL
union_option,QUERY_STRUCTURE
row_subquery,QUERY_STRUCTURE
table_subquery,QUERY_STRUCTURE
subquery,QUERY_STRUCTURE
query_spec_option,QUERY_STRUCTURE
init_lex_create_info,DDL_STATEMENT
view_or_trigger_or_sp_or_event,DDL_STATEMENT
definer_tail,DDL_STATEMENT
no_definer_tail,DDL_STATEMENT
definer_opt,DDL_STATEMENT
no_definer,DDL_STATEMENT
definer,DDL_STATEMENT
view_replace_or_algorithm,DDL_STATEMENT
view_replace,DDL_STATEMENT
view_algorithm,DDL_STATEMENT
view_suid,USER_MANAGEMENT
view_tail,DDL_STATEMENT
1797_58,SYNTAX_ELEMENT
view_query_block,DDL_STATEMENT
view_check_option,DDL_STATEMENT
trigger_action_order,DDL_STATEMENT
trigger_follows_precedes_clause,DDL_STATEMENT
trigger_tail,DDL_STATEMENT
1803_59,SYNTAX_ELEMENT
udf_tail,DDL_STATEMENT
sf_tail,DDL_STATEMENT
1806_60,SYNTAX_ELEMENT
1807_61,SYNTAX_ELEMENT
1808_62,SYNTAX_ELEMENT
1809_63,SYNTAX_ELEMENT
routine_string,LITERAL_VALUE
stored_routine_body,STORED_PROCEDURE
sp_tail,STORED_PROCEDURE
1813_64,SYNTAX_ELEMENT
1814_65,SYNTAX_ELEMENT
1815_66,SYNTAX_ELEMENT
1816_67,SYNTAX_ELEMENT
xa,TRANSACTION_CONTROL
opt_convert_xid,OPTIONAL_MODIFIER
xid,TRANSACTION_CONTROL
begin_or_start,TRANSACTION_CONTROL
opt_join_or_resume,OPTIONAL_MODIFIER
opt_one_phase,OPTIONAL_MODIFIER
opt_suspend,OPTIONAL_MODIFIER
install_option_type,ADMINISTRATIVE
install_set_rvalue,ADMINISTRATIVE
install_set_value,ADMINISTRATIVE
install_set_value_list,ADMINISTRATIVE
opt_install_set_value_list,OPTIONAL_MODIFIER
install_stmt,ADMINISTRATIVE
uninstall,ADMINISTRATIVE
TEXT_STRING_sys_list,LITERAL_VALUE
import_stmt,DATA_IMPORT_EXPORT
clone_stmt,DATA_IMPORT_EXPORT
opt_datadir_ssl,OPTIONAL_MODIFIER
opt_ssl,OPTIONAL_MODIFIER
resource_group_types,ADMINISTRATIVE
opt_resource_group_vcpu_list,OPTIONAL_MODIFIER
vcpu_range_spec_list,ADMINISTRATIVE
vcpu_num_or_range,ADMINISTRATIVE
signed_num,LITERAL_VALUE
opt_resource_group_priority,OPTIONAL_MODIFIER
opt_resource_group_enable_disable,OPTIONAL_MODIFIER
opt_force,OPTIONAL_MODIFIER
json_attribute,DATA_TYPE
